8.000000000000000000e+00,1.900000000000000000e+01,2.189381499726327646e-02,1.915708812260536603e-02,1.368363437328954692e-02,8.210180623973727804e-03,1.642036124794745561e-02,2.189381499726327646e-02,1.642036124794745561e-02,0.000000000000000000e+00,3.557744937055282858e-02,2.189381499726327646e-02,3.010399562123700426e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.189381499726327646e-02,1.094690749863163823e-02,2.463054187192118688e-02,1.642036124794745561e-02,2.736726874657909384e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.736726874657909384e-02,1.915708812260536603e-02,1.915708812260536603e-02,3.010399562123700426e-02,0.000000000000000000e+00,2.736726874657909384e-02,1.915708812260536603e-02,0.000000000000000000e+00,1.642036124794745561e-02,2.736726874657909557e-03
8.000000000000000000e+00,4.000000000000000000e+00,1.970443349753694950e-02,1.724137931034483082e-02,1.231527093596059171e-02,7.389162561576355197e-03,1.477832512315271039e-02,1.970443349753694950e-02,1.477832512315271039e-02,0.000000000000000000e+00,3.201970443349754641e-02,1.970443349753694950e-02,2.709359605911330557e-02,1.970443349753694950e-02,1.970443349753694950e-02,1.970443349753694950e-02,9.852216748768474752e-03,2.216748768472906819e-02,1.477832512315271039e-02,2.463054187192118341e-02,1.970443349753694950e-02,1.970443349753694950e-02,2.463054187192118341e-02,1.724137931034483082e-02,1.724137931034483082e-02,2.709359605911330557e-02,0.000000000000000000e+00,2.463054187192118341e-02,1.724137931034483082e-02,0.000000000000000000e+00,1.477832512315271039e-02,2.463054187192118688e-03
8.000000000000000000e+00,1.400000000000000000e+01,2.014230979748221628e-02,1.762452107279693925e-02,1.258894362342638344e-02,7.553366174055830239e-03,1.510673234811166048e-02,2.014230979748221628e-02,1.510673234811166048e-02,0.000000000000000000e+00,3.273125342090860146e-02,2.014230979748221628e-02,2.769567597153804392e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.014230979748221628e-02,1.007115489874110814e-02,2.266009852216749332e-02,1.510673234811166048e-02,2.517788724685276688e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.517788724685276688e-02,1.762452107279693925e-02,1.762452107279693925e-02,2.769567597153804392e-02,0.000000000000000000e+00,2.517788724685276688e-02,1.762452107279693925e-02,0.000000000000000000e+00,1.510673234811166048e-02,2.517788724685277035e-03
8.000000000000000000e+00,2.000000000000000000e+01,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,4.000000000000000000e+00,2.101806239737274290e-02,1.839080459770114917e-02,1.313628899835796518e-02,7.881773399014777720e-03,1.576354679802955544e-02,2.101806239737274290e-02,1.576354679802955544e-02,0.000000000000000000e+00,3.415435139573071155e-02,2.101806239737274290e-02,2.889983579638752409e-02,2.101806239737274290e-02,2.101806239737274290e-02,2.101806239737274290e-02,1.050903119868637145e-02,2.364532019704434010e-02,1.576354679802955544e-02,2.627257799671593036e-02,2.101806239737274290e-02,2.101806239737274290e-02,2.627257799671593036e-02,1.839080459770114917e-02,1.839080459770114917e-02,2.889983579638752409e-02,0.000000000000000000e+00,2.627257799671593036e-02,1.839080459770114917e-02,0.000000000000000000e+00,1.576354679802955544e-02,2.627257799671592862e-03
8.000000000000000000e+00,1.200000000000000000e+01,2.189381499726327646e-02,1.915708812260536603e-02,1.368363437328954692e-02,8.210180623973727804e-03,1.642036124794745561e-02,2.189381499726327646e-02,1.642036124794745561e-02,0.000000000000000000e+00,3.557744937055282858e-02,2.189381499726327646e-02,3.010399562123700426e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.189381499726327646e-02,1.094690749863163823e-02,2.463054187192118688e-02,1.642036124794745561e-02,2.736726874657909384e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.736726874657909384e-02,1.915708812260536603e-02,1.915708812260536603e-02,3.010399562123700426e-02,0.000000000000000000e+00,2.736726874657909384e-02,1.915708812260536603e-02,0.000000000000000000e+00,1.642036124794745561e-02,2.736726874657909557e-03
8.000000000000000000e+00,2.800000000000000000e+01,2.123700054734537629e-02,1.858237547892720512e-02,1.327312534209085931e-02,7.963875205254515241e-03,1.592775041050903048e-02,2.123700054734537629e-02,1.592775041050903048e-02,0.000000000000000000e+00,3.451012588943624254e-02,2.123700054734537629e-02,2.920087575259989326e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.123700054734537629e-02,1.061850027367268814e-02,2.389162561576355093e-02,1.592775041050903048e-02,2.654625068418171863e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.654625068418171863e-02,1.858237547892720512e-02,1.858237547892720512e-02,2.920087575259989326e-02,0.000000000000000000e+00,2.654625068418171863e-02,1.858237547892720512e-02,0.000000000000000000e+00,1.592775041050903048e-02,2.654625068418172036e-03
8.000000000000000000e+00,1.900000000000000000e+01,2.014230979748221628e-02,1.762452107279693925e-02,1.258894362342638344e-02,7.553366174055830239e-03,1.510673234811166048e-02,2.014230979748221628e-02,1.510673234811166048e-02,0.000000000000000000e+00,3.273125342090860146e-02,2.014230979748221628e-02,2.769567597153804392e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.014230979748221628e-02,1.007115489874110814e-02,2.266009852216749332e-02,1.510673234811166048e-02,2.517788724685276688e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.517788724685276688e-02,1.762452107279693925e-02,1.762452107279693925e-02,2.769567597153804392e-02,0.000000000000000000e+00,2.517788724685276688e-02,1.762452107279693925e-02,0.000000000000000000e+00,1.510673234811166048e-02,2.517788724685277035e-03
8.000000000000000000e+00,1.100000000000000000e+01,2.123700054734537629e-02,1.858237547892720512e-02,1.327312534209085931e-02,7.963875205254515241e-03,1.592775041050903048e-02,2.123700054734537629e-02,1.592775041050903048e-02,0.000000000000000000e+00,3.451012588943624254e-02,2.123700054734537629e-02,2.920087575259989326e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.123700054734537629e-02,1.061850027367268814e-02,2.389162561576355093e-02,1.592775041050903048e-02,2.654625068418171863e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.654625068418171863e-02,1.858237547892720512e-02,1.858237547892720512e-02,2.920087575259989326e-02,0.000000000000000000e+00,2.654625068418171863e-02,1.858237547892720512e-02,0.000000000000000000e+00,1.592775041050903048e-02,2.654625068418172036e-03
8.000000000000000000e+00,1.300000000000000000e+01,2.123700054734537629e-02,1.858237547892720512e-02,1.327312534209085931e-02,7.963875205254515241e-03,1.592775041050903048e-02,2.123700054734537629e-02,1.592775041050903048e-02,0.000000000000000000e+00,3.451012588943624254e-02,2.123700054734537629e-02,2.920087575259989326e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.123700054734537629e-02,1.061850027367268814e-02,2.389162561576355093e-02,1.592775041050903048e-02,2.654625068418171863e-02,2.123700054734537629e-02,2.123700054734537629e-02,2.654625068418171863e-02,1.858237547892720512e-02,1.858237547892720512e-02,2.920087575259989326e-02,0.000000000000000000e+00,2.654625068418171863e-02,1.858237547892720512e-02,0.000000000000000000e+00,1.592775041050903048e-02,2.654625068418172036e-03
8.000000000000000000e+00,3.000000000000000000e+00,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,1.900000000000000000e+01,2.014230979748221628e-02,1.762452107279693925e-02,1.258894362342638344e-02,7.553366174055830239e-03,1.510673234811166048e-02,2.014230979748221628e-02,1.510673234811166048e-02,0.000000000000000000e+00,3.273125342090860146e-02,2.014230979748221628e-02,2.769567597153804392e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.014230979748221628e-02,1.007115489874110814e-02,2.266009852216749332e-02,1.510673234811166048e-02,2.517788724685276688e-02,2.014230979748221628e-02,2.014230979748221628e-02,2.517788724685276688e-02,1.762452107279693925e-02,1.762452107279693925e-02,2.769567597153804392e-02,0.000000000000000000e+00,2.517788724685276688e-02,1.762452107279693925e-02,0.000000000000000000e+00,1.510673234811166048e-02,2.517788724685277035e-03
8.000000000000000000e+00,6.000000000000000000e+00,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,2.000000000000000000e+00,1.992337164750958289e-02,1.743295019157088330e-02,1.245210727969348757e-02,7.471264367816092718e-03,1.494252873563218544e-02,1.992337164750958289e-02,1.494252873563218544e-02,0.000000000000000000e+00,3.237547892720307741e-02,1.992337164750958289e-02,2.739463601532567474e-02,1.992337164750958289e-02,1.992337164750958289e-02,1.992337164750958289e-02,9.961685823754791447e-03,2.241379310344828249e-02,1.494252873563218544e-02,2.490421455938697515e-02,1.992337164750958289e-02,1.992337164750958289e-02,2.490421455938697515e-02,1.743295019157088330e-02,1.743295019157088330e-02,2.739463601532567474e-02,0.000000000000000000e+00,2.490421455938697515e-02,1.743295019157088330e-02,0.000000000000000000e+00,1.494252873563218544e-02,2.490421455938697862e-03
8.000000000000000000e+00,2.600000000000000000e+01,2.101806239737274290e-02,1.839080459770114917e-02,1.313628899835796518e-02,7.881773399014777720e-03,1.576354679802955544e-02,2.101806239737274290e-02,1.576354679802955544e-02,0.000000000000000000e+00,3.415435139573071155e-02,2.101806239737274290e-02,2.889983579638752409e-02,2.101806239737274290e-02,2.101806239737274290e-02,2.101806239737274290e-02,1.050903119868637145e-02,2.364532019704434010e-02,1.576354679802955544e-02,2.627257799671593036e-02,2.101806239737274290e-02,2.101806239737274290e-02,2.627257799671593036e-02,1.839080459770114917e-02,1.839080459770114917e-02,2.889983579638752409e-02,0.000000000000000000e+00,2.627257799671593036e-02,1.839080459770114917e-02,0.000000000000000000e+00,1.576354679802955544e-02,2.627257799671592862e-03
8.000000000000000000e+00,2.200000000000000000e+01,2.058018609742747959e-02,1.800766283524904421e-02,1.286261631089217344e-02,7.717569786535303546e-03,1.543513957307060709e-02,2.058018609742747959e-02,1.543513957307060709e-02,0.000000000000000000e+00,3.344280240831965650e-02,2.058018609742747959e-02,2.829775588396278227e-02,2.058018609742747959e-02,2.058018609742747959e-02,2.058018609742747959e-02,1.029009304871373980e-02,2.315270935960591497e-02,1.543513957307060709e-02,2.572523262178434689e-02,2.058018609742747959e-02,2.058018609742747959e-02,2.572523262178434689e-02,1.800766283524904421e-02,1.800766283524904421e-02,2.829775588396278227e-02,0.000000000000000000e+00,2.572523262178434689e-02,1.800766283524904421e-02,0.000000000000000000e+00,1.543513957307060709e-02,2.572523262178434949e-03
7.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.687499999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,1.600000000000000000e+01,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,8.000000000000000000e+00,1.992337164750958289e-02,1.743295019157088330e-02,1.245210727969348757e-02,7.471264367816092718e-03,1.494252873563218544e-02,1.992337164750958289e-02,1.494252873563218544e-02,0.000000000000000000e+00,3.237547892720307741e-02,1.992337164750958289e-02,2.739463601532567474e-02,1.992337164750958289e-02,1.992337164750958289e-02,1.992337164750958289e-02,9.961685823754791447e-03,2.241379310344828249e-02,1.494252873563218544e-02,2.490421455938697515e-02,1.992337164750958289e-02,1.992337164750958289e-02,2.490421455938697515e-02,1.743295019157088330e-02,1.743295019157088330e-02,2.739463601532567474e-02,0.000000000000000000e+00,2.490421455938697515e-02,1.743295019157088330e-02,0.000000000000000000e+00,1.494252873563218544e-02,2.490421455938697862e-03
8.000000000000000000e+00,2.600000000000000000e+01,2.189381499726327646e-02,1.915708812260536603e-02,1.368363437328954692e-02,8.210180623973727804e-03,1.642036124794745561e-02,2.189381499726327646e-02,1.642036124794745561e-02,0.000000000000000000e+00,3.557744937055282858e-02,2.189381499726327646e-02,3.010399562123700426e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.189381499726327646e-02,1.094690749863163823e-02,2.463054187192118688e-02,1.642036124794745561e-02,2.736726874657909384e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.736726874657909384e-02,1.915708812260536603e-02,1.915708812260536603e-02,3.010399562123700426e-02,0.000000000000000000e+00,2.736726874657909384e-02,1.915708812260536603e-02,0.000000000000000000e+00,1.642036124794745561e-02,2.736726874657909557e-03
8.000000000000000000e+00,1.200000000000000000e+01,2.079912424740011298e-02,1.819923371647509669e-02,1.299945265462506931e-02,7.799671592775041067e-03,1.559934318555008213e-02,2.079912424740011298e-02,1.559934318555008213e-02,0.000000000000000000e+00,3.379857690202518750e-02,2.079912424740011298e-02,2.859879584017515144e-02,2.079912424740011298e-02,2.079912424740011298e-02,2.079912424740011298e-02,1.039956212370005649e-02,2.339901477832512580e-02,1.559934318555008213e-02,2.599890530925013862e-02,2.079912424740011298e-02,2.079912424740011298e-02,2.599890530925013862e-02,1.819923371647509669e-02,1.819923371647509669e-02,2.859879584017515144e-02,0.000000000000000000e+00,2.599890530925013862e-02,1.819923371647509669e-02,0.000000000000000000e+00,1.559934318555008213e-02,2.599890530925014123e-03
8.000000000000000000e+00,2.500000000000000000e+01,2.189381499726327646e-02,1.915708812260536603e-02,1.368363437328954692e-02,8.210180623973727804e-03,1.642036124794745561e-02,2.189381499726327646e-02,1.642036124794745561e-02,0.000000000000000000e+00,3.557744937055282858e-02,2.189381499726327646e-02,3.010399562123700426e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.189381499726327646e-02,1.094690749863163823e-02,2.463054187192118688e-02,1.642036124794745561e-02,2.736726874657909384e-02,2.189381499726327646e-02,2.189381499726327646e-02,2.736726874657909384e-02,1.915708812260536603e-02,1.915708812260536603e-02,3.010399562123700426e-02,0.000000000000000000e+00,2.736726874657909384e-02,1.915708812260536603e-02,0.000000000000000000e+00,1.642036124794745561e-02,2.736726874657909557e-03
8.000000000000000000e+00,1.100000000000000000e+01,2.167487684729064307e-02,1.896551724137931355e-02,1.354679802955665105e-02,8.128078817733990283e-03,1.625615763546798057e-02,2.167487684729064307e-02,1.625615763546798057e-02,0.000000000000000000e+00,3.522167487684729759e-02,2.167487684729064307e-02,2.980295566502463508e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.167487684729064307e-02,1.083743842364532153e-02,2.438423645320197605e-02,1.625615763546798057e-02,2.709359605911330210e-02,2.167487684729064307e-02,2.167487684729064307e-02,2.709359605911330210e-02,1.896551724137931355e-02,1.896551724137931355e-02,2.980295566502463508e-02,0.000000000000000000e+00,2.709359605911330210e-02,1.896551724137931355e-02,0.000000000000000000e+00,1.625615763546798057e-02,2.709359605911330383e-03
8.000000000000000000e+00,1.900000000000000000e+01,2.899850523168908886e-02,2.537369207772795232e-02,3.262331838565022540e-02,2.537369207772795232e-02,3.624813153961135848e-02,2.174887892376681925e-02,2.174887892376681925e-02,2.899850523168908886e-02,3.987294469357249155e-02,2.899850523168908886e-02,2.537369207772795232e-02,3.262331838565022540e-02,3.987294469357249155e-02,2.174887892376681925e-02,2.537369207772795232e-02,2.899850523168908886e-02,3.262331838565022540e-02,3.262331838565022540e-02,2.537369207772795232e-02,2.899850523168908886e-02,2.174887892376681925e-02,2.537369207772795232e-02,3.262331838565022540e-02,2.174887892376681925e-02,1.449925261584454443e-02,2.899850523168908886e-02,2.899850523168908886e-02,0.000000000000000000e+00,2.899850523168908886e-02,2.174887892376681925e-02
8.000000000000000000e+00,1.500000000000000000e+01,2.869955156950672673e-02,2.511210762331838459e-02,3.228699551569506887e-02,2.511210762331838459e-02,3.587443946188340754e-02,2.152466367713004591e-02,2.152466367713004591e-02,2.869955156950672673e-02,3.946188340807174622e-02,2.869955156950672673e-02,2.511210762331838459e-02,3.228699551569506887e-02,3.946188340807174622e-02,2.152466367713004591e-02,2.511210762331838459e-02,2.869955156950672673e-02,3.228699551569506887e-02,3.228699551569506887e-02,2.511210762331838459e-02,2.869955156950672673e-02,2.152466367713004591e-02,2.511210762331838459e-02,3.228699551569506887e-02,2.152466367713004591e-02,1.434977578475336336e-02,2.869955156950672673e-02,2.869955156950672673e-02,0.000000000000000000e+00,2.869955156950672673e-02,2.152466367713004591e-02
